order_id,customer_id,product_id,order_date,quantity,line_revenue,channel,source_system
ORD-001757,CUST-0056,SKU-0037,2025-12-26,8,24.8,ecommerce,Salesforce
ORD-001758,CUST-0056,SKU-0047,2025-10-23,16,204.8,ecommerce,Salesforce
ORD-001759,CUST-0056,SKU-0034,2025-10-23,7,15.4,ecommerce,Salesforce
ORD-001760,CUST-0056,SKU-0054,2025-10-23,6,22.8,ecommerce,Salesforce
ORD-001761,CUST-0056,SKU-0022,2025-10-23,12,96.0,ecommerce,Salesforce
ORD-001762,CUST-0057,SKU-0043,2026-01-07,16,54.4,ecommerce,Salesforce
ORD-001763,CUST-0057,SKU-0055,2026-01-07,10,19.0,ecommerce,Salesforce
ORD-001764,CUST-0057,SKU-0021,2026-01-01,8,57.6,ecommerce,Salesforce
ORD-001765,CUST-0057,SKU-0012,2026-01-01,12,57.6,ecommerce,Salesforce
ORD-001766,CUST-0057,SKU-0031,2026-01-01,16,104.0,ecommerce,Salesforce
ORD-001767,CUST-0057,SKU-0014,2026-01-01,14,77.0,ecommerce,Salesforce
ORD-001768,CUST-0057,SKU-0048,2025-12-18,13,80.6,ecommerce,Salesforce
ORD-001769,CUST-0057,SKU-0017,2025-12-18,2,36.0,ecommerce,Salesforce
ORD-001770,CUST-0057,SKU-0040,2025-12-18,7,34.3,rep,SAP
ORD-001771,CUST-0057,SKU-0060,2026-06-17,1,4.5,rep,SAP
ORD-001772,CUST-0057,SKU-0034,2026-06-17,12,26.4,rep,SAP
ORD-001774,CUST-0057,SKU-0026,2026-06-17,8,49.6,ecommerce,Salesforce
ORD-001776,CUST-0057,SKU-0034,2025-08-25,4,8.8,ecommerce,Salesforce
ORD-001777,CUST-0057,SKU-0016,2025-08-28,8,96.0,ecommerce,Salesforce
ORD-001778,CUST-0057,SKU-0025,2025-08-28,13,45.5,ecommerce,Salesforce
ORD-001781,CUST-0057,SKU-0028,2026-06-12,17,88.4,rep,SAP
ORD-001782,CUST-0057,SKU-0055,2026-03-29,13,24.7,ecommerce,Salesforce
ORD-001784,CUST-0058,SKU-0048,2026-04-23,12,74.4,rep,SAP
ORD-001785,CUST-0058,SKU-0019,2026-04-23,13,110.5,rep,SAP
ORD-001787,CUST-0058,SKU-0016,2026-04-08,16,192.0,ecommerce,Salesforce
ORD-001788,CUST-0058,SKU-0014,2026-04-08,2,11.0,rep,SAP
ORD-001789,CUST-0058,SKU-0013,2026-04-08,2,5.8,ecommerce,Salesforce
ORD-001790,CUST-0058,SKU-0017,2026-04-08,7,126.0,rep,SAP
ORD-001791,CUST-0058,SKU-0022,2026-05-13,11,88.0,ecommerce,Salesforce
ORD-001792,CUST-0058,SKU-0020,2026-05-13,4,56.0,ecommerce,Salesforce
ORD-001793,CUST-0058,SKU-0016,2026-05-13,17,204.0,rep,SAP
ORD-001794,CUST-0058,SKU-0015,2026-05-13,14,91.0,ecommerce,Salesforce
ORD-001795,CUST-0058,SKU-0037,2026-05-02,13,40.3,ecommerce,Salesforce
ORD-001796,CUST-0058,SKU-0047,2026-05-02,9,115.2,ecommerce,Salesforce
ORD-001797,CUST-0058,SKU-0021,2026-05-02,5,36.0,ecommerce,Salesforce
ORD-001798,CUST-0058,SKU-0046,2026-05-02,12,138.0,ecommerce,Salesforce
ORD-001799,CUST-0058,SKU-0060,2026-03-31,5,22.5,ecommerce,Salesforce
ORD-001800,CUST-0058,SKU-0048,2026-03-31,6,37.2,ecommerce,Salesforce
ORD-001801,CUST-0058,SKU-0013,2025-08-09,4,11.6,ecommerce,Salesforce
ORD-001802,CUST-0058,SKU-0013,2025-08-09,3,8.7,ecommerce,Salesforce
ORD-001805,CUST-0058,SKU-0022,2026-03-13,3,24.0,ecommerce,Salesforce
ORD-001806,CUST-0058,SKU-0017,2026-03-13,19,342.0,ecommerce,Salesforce
ORD-001807,CUST-0058,SKU-0046,2026-03-13,19,218.5,rep,SAP
ORD-001808,CUST-0058,SKU-0055,2026-03-13,7,13.3,ecommerce,Salesforce
ORD-001809,CUST-0058,SKU-0040,2025-11-25,5,24.5,ecommerce,Salesforce
ORD-001810,CUST-0058,SKU-0016,2025-08-07,17,204.0,rep,SAP
ORD-001811,CUST-0058,SKU-0012,2025-08-07,8,38.4,ecommerce,Salesforce
ORD-001812,CUST-0058,SKU-0046,2025-08-07,10,115.0,rep,SAP
ORD-001814,CUST-0058,SKU-0045,2025-09-16,4,26.0,ecommerce,Salesforce
ORD-001815,CUST-0058,SKU-0057,2025-09-16,12,90.0,rep,SAP
ORD-001817,CUST-0058,SKU-0025,2025-09-16,12,42.0,ecommerce,Salesforce
ORD-001818,CUST-0058,SKU-0022,2025-08-12,1,8.0,ecommerce,Salesforce
ORD-001819,CUST-0058,SKU-0059,2025-08-12,9,18.0,ecommerce,Salesforce
ORD-001820,CUST-0058,SKU-0055,2025-12-24,13,24.7,ecommerce,Salesforce
ORD-001822,CUST-0059,SKU-0012,2026-06-14,2,9.6,ecommerce,Salesforce
ORD-001823,CUST-0059,SKU-0046,2026-06-14,6,69.0,rep,SAP
ORD-001824,CUST-0059,SKU-0015,2026-06-14,15,97.5,ecommerce,Salesforce
ORD-001825,CUST-0059,SKU-0023,2026-06-14,7,94.5,ecommerce,Salesforce
ORD-001826,CUST-0059,SKU-0011,2026-01-24,19,60.8,rep,SAP
ORD-001827,CUST-0059,SKU-0037,2026-01-24,14,43.4,rep,SAP
ORD-001828,CUST-0059,SKU-0021,2026-01-24,9,64.8,ecommerce,Salesforce
ORD-001830,CUST-0059,SKU-0020,2025-12-26,9,126.0,ecommerce,Salesforce
ORD-001831,CUST-0059,SKU-0020,2025-12-26,19,266.0,rep,SAP
ORD-001832,CUST-0059,SKU-0012,2025-12-26,3,14.4,ecommerce,Salesforce
ORD-001833,CUST-0059,SKU-0050,2025-12-26,6,21.0,rep,SAP
ORD-001834,CUST-0059,SKU-0022,2026-02-14,10,80.0,rep,SAP
ORD-001835,CUST-0059,SKU-0013,2026-02-14,5,14.5,ecommerce,Salesforce
ORD-001836,CUST-0059,SKU-0013,2026-02-14,19,55.1,ecommerce,Salesforce
ORD-001837,CUST-0059,SKU-0016,2026-02-14,10,120.0,ecommerce,Salesforce
ORD-001838,CUST-0059,SKU-0046,2025-09-23,17,195.5,ecommerce,Salesforce
ORD-001839,CUST-0059,SKU-0003,2025-09-23,19,74.1,ecommerce,Salesforce
ORD-001840,CUST-0059,SKU-0037,2025-09-23,12,37.2,ecommerce,Salesforce
ORD-001841,CUST-0059,SKU-0045,2025-09-23,3,19.5,ecommerce,Salesforce
ORD-001842,CUST-0059,SKU-0040,2025-11-26,6,29.4,ecommerce,Salesforce
ORD-001843,CUST-0059,SKU-0037,2025-11-26,19,58.9,rep,SAP
ORD-001844,CUST-0059,SKU-0011,2025-11-26,6,19.2,ecommerce,Salesforce
ORD-001845,CUST-0059,SKU-0016,2025-11-26,12,144.0,ecommerce,Salesforce
ORD-001846,CUST-0059,SKU-0055,2025-11-10,19,36.1,ecommerce,Salesforce
ORD-001847,CUST-0059,SKU-0017,2026-02-27,12,216.0,ecommerce,Salesforce
ORD-001848,CUST-0059,SKU-0016,2026-02-27,17,204.0,ecommerce,Salesforce
ORD-001849,CUST-0059,SKU-0037,2026-02-27,19,58.9,ecommerce,Salesforce
ORD-001851,CUST-0059,SKU-0009,2025-11-16,11,104.5,rep,SAP
ORD-001852,CUST-0059,SKU-0057,2025-11-16,12,90.0,ecommerce,Salesforce
ORD-001853,CUST-0059,SKU-0016,2025-11-16,6,72.0,ecommerce,Salesforce
ORD-001854,CUST-0059,SKU-0018,2025-11-16,3,18.0,rep,SAP
ORD-001855,CUST-0059,SKU-0011,2025-11-16,16,51.2,ecommerce,Salesforce
ORD-001856,CUST-0060,SKU-0048,2026-07-24,15,93.0,rep,SAP
ORD-001857,CUST-0060,SKU-0017,2026-07-24,5,90.0,ecommerce,Salesforce
ORD-001858,CUST-0060,SKU-0037,2026-07-24,20,62.0,ecommerce,Salesforce
ORD-001859,CUST-0060,SKU-0019,2026-07-24,8,68.0,rep,SAP
ORD-001860,CUST-0060,SKU-0019,2025-12-05,20,170.0,ecommerce,Salesforce
ORD-001861,CUST-0060,SKU-0016,2025-12-05,16,192.0,ecommerce,Salesforce
ORD-001862,CUST-0060,SKU-0048,2025-12-05,6,37.2,ecommerce,Salesforce
ORD-001863,CUST-0060,SKU-0013,2026-02-21,6,17.4,ecommerce,Salesforce
ORD-001864,CUST-0060,SKU-0017,2026-02-21,4,72.0,ecommerce,Salesforce
ORD-001865,CUST-0060,SKU-0011,2026-02-21,11,35.2,ecommerce,Salesforce
ORD-001866,CUST-0060,SKU-0018,2026-02-21,13,78.0,ecommerce,Salesforce
ORD-001868,CUST-0060,SKU-0046,2026-03-12,18,207.0,rep,SAP
ORD-001869,CUST-0060,SKU-0048,2026-03-12,3,18.6,ecommerce,Salesforce
ORD-001870,CUST-0060,SKU-0055,2026-08-04,14,26.6,ecommerce,Salesforce
ORD-001871,CUST-0060,SKU-0056,2026-08-04,12,138.0,ecommerce,Salesforce
ORD-001872,CUST-0060,SKU-0046,2026-08-04,10,115.0,rep,SAP
ORD-001873,CUST-0060,SKU-0046,2026-08-04,14,161.0,ecommerce,Salesforce
ORD-001874,CUST-0060,SKU-0020,2026-08-04,12,168.0,rep,SAP
ORD-001875,CUST-0060,SKU-0020,2026-02-25,5,70.0,rep,SAP
ORD-001876,CUST-0060,SKU-0046,2026-02-25,15,172.5,ecommerce,Salesforce
ORD-001877,CUST-0060,SKU-0017,2026-05-02,12,216.0,ecommerce,Salesforce
ORD-001879,CUST-0060,SKU-0023,2026-05-02,14,189.0,ecommerce,Salesforce
ORD-001880,CUST-0060,SKU-0047,2026-05-02,3,38.4,rep,SAP
ORD-001881,CUST-0060,SKU-0040,2026-05-02,9,44.1,rep,SAP
ORD-001882,CUST-0060,SKU-0017,2026-05-10,19,342.0,ecommerce,Salesforce
ORD-001883,CUST-0060,SKU-0021,2026-05-10,9,64.8,ecommerce,Salesforce
ORD-001884,CUST-0060,SKU-0011,2026-02-27,14,44.8,ecommerce,Salesforce
ORD-001886,CUST-0060,SKU-0054,2026-01-16,11,41.8,ecommerce,Salesforce
ORD-001887,CUST-0060,SKU-0038,2026-08-06,14,77.0,ecommerce,Salesforce
ORD-001888,CUST-0060,SKU-0019,2026-08-06,11,93.5,ecommerce,Salesforce
ORD-001889,CUST-0060,SKU-0056,2026-08-06,7,80.5,ecommerce,Salesforce
ORD-001890,CUST-0060,SKU-0011,2026-08-06,19,60.8,rep,SAP
ORD-001891,CUST-0060,SKU-0012,2026-08-06,7,33.6,rep,SAP
ORD-001892,CUST-0060,SKU-0029,2026-01-09,15,34.5,ecommerce,Salesforce
ORD-001893,CUST-0060,SKU-0048,2026-01-09,14,86.8,rep,SAP
ORD-001894,CUST-0060,SKU-0036,2026-01-09,16,52.8,rep,SAP
ORD-001897,CUST-0061,SKU-0036,2025-10-13,14,46.2,ecommerce,Salesforce
ORD-001898,CUST-0061,SKU-0018,2025-10-13,11,66.0,rep,SAP
ORD-001899,CUST-0061,SKU-0037,2026-07-13,8,24.8,rep,SAP
ORD-001900,CUST-0061,SKU-0013,2026-07-13,6,17.4,ecommerce,Salesforce
ORD-001901,CUST-0061,SKU-0049,2026-07-13,15,117.0,ecommerce,Salesforce
ORD-001902,CUST-0061,SKU-0048,2025-09-26,14,86.8,ecommerce,Salesforce
ORD-001903,CUST-0061,SKU-0060,2025-09-26,3,13.5,ecommerce,Salesforce
ORD-001904,CUST-0061,SKU-0021,2025-09-26,20,144.0,ecommerce,Salesforce
ORD-001906,CUST-0061,SKU-0057,2026-07-07,6,45.0,ecommerce,Salesforce
ORD-001907,CUST-0061,SKU-0014,2026-07-07,11,60.5,ecommerce,Salesforce
ORD-001908,CUST-0061,SKU-0055,2026-07-07,15,28.5,ecommerce,Salesforce
ORD-001909,CUST-0061,SKU-0051,2026-07-07,6,25.2,rep,SAP
ORD-001910,CUST-0061,SKU-0056,2025-10-02,6,69.0,ecommerce,Salesforce
ORD-001915,CUST-0061,SKU-0015,2026-06-25,5,32.5,rep,SAP
ORD-001916,CUST-0061,SKU-0054,2026-06-25,6,22.8,ecommerce,Salesforce
ORD-001917,CUST-0061,SKU-0057,2026-06-25,16,120.0,ecommerce,Salesforce
ORD-001918,CUST-0061,SKU-0018,2026-06-25,16,96.0,rep,SAP
ORD-001919,CUST-0061,SKU-0056,2026-01-29,9,103.5,ecommerce,Salesforce
ORD-001920,CUST-0061,SKU-0010,2026-01-29,17,98.6,ecommerce,Salesforce
ORD-001921,CUST-0061,SKU-0045,2026-01-29,10,65.0,rep,SAP
ORD-001922,CUST-0061,SKU-0045,2026-06-27,5,32.5,rep,SAP
ORD-001923,CUST-0061,SKU-0048,2026-06-27,9,55.8,ecommerce,Salesforce
ORD-001924,CUST-0061,SKU-0013,2026-06-27,19,55.1,ecommerce,Salesforce
ORD-001925,CUST-0061,SKU-0021,2026-04-24,12,86.4,ecommerce,Salesforce
ORD-001926,CUST-0061,SKU-0034,2026-04-24,13,28.6,rep,SAP
ORD-001927,CUST-0061,SKU-0055,2026-04-24,6,11.4,ecommerce,Salesforce
ORD-001928,CUST-0061,SKU-0017,2026-04-24,8,144.0,ecommerce,Salesforce
ORD-001929,CUST-0061,SKU-0020,2026-04-24,7,98.0,ecommerce,Salesforce
ORD-001930,CUST-0061,SKU-0055,2026-06-29,17,32.3,rep,SAP
ORD-001931,CUST-0061,SKU-0017,2026-02-09,17,306.0,ecommerce,Salesforce
ORD-001932,CUST-0061,SKU-0052,2026-05-07,2,10.0,ecommerce,Salesforce
ORD-001933,CUST-0061,SKU-0021,2026-05-07,8,57.6,ecommerce,Salesforce
ORD-001934,CUST-0061,SKU-0023,2026-05-07,18,243.0,ecommerce,Salesforce
ORD-001935,CUST-0061,SKU-0059,2026-05-07,3,6.0,rep,SAP
ORD-001936,CUST-0061,SKU-0016,2026-05-07,8,96.0,ecommerce,Salesforce
ORD-001937,CUST-0062,SKU-0004,2025-09-26,11,35.2,rep,SAP
ORD-001938,CUST-0062,SKU-0012,2025-09-26,16,76.8,ecommerce,Salesforce
ORD-001939,CUST-0062,SKU-0045,2025-09-26,19,123.5,ecommerce,Salesforce
ORD-001940,CUST-0062,SKU-0047,2025-09-26,15,192.0,rep,SAP
ORD-001941,CUST-0062,SKU-0040,2025-09-26,15,73.5,rep,SAP
ORD-001942,CUST-0062,SKU-0021,2026-03-03,11,79.2,ecommerce,Salesforce
ORD-001943,CUST-0062,SKU-0020,2026-03-03,9,126.0,rep,SAP
ORD-001944,CUST-0062,SKU-0060,2026-03-03,10,45.0,ecommerce,Salesforce
ORD-001946,CUST-0062,SKU-0013,2026-03-03,6,17.4,ecommerce,Salesforce
ORD-001947,CUST-0062,SKU-0029,2026-01-09,11,25.3,ecommerce,Salesforce
ORD-001948,CUST-0062,SKU-0049,2025-11-08,8,62.4,ecommerce,Salesforce
ORD-001950,CUST-0062,SKU-0013,2025-11-22,7,20.3,rep,SAP
ORD-001951,CUST-0062,SKU-0040,2025-11-22,6,29.4,ecommerce,Salesforce
ORD-001952,CUST-0062,SKU-0037,2025-11-22,9,27.9,ecommerce,Salesforce
ORD-001953,CUST-0062,SKU-0054,2025-11-22,10,38.0,ecommerce,Salesforce
ORD-001954,CUST-0062,SKU-0054,2025-11-22,11,41.8,ecommerce,Salesforce
ORD-001956,CUST-0062,SKU-0050,2026-02-24,9,31.5,ecommerce,Salesforce
ORD-001957,CUST-0062,SKU-0023,2026-02-24,10,135.0,rep,SAP
ORD-001958,CUST-0062,SKU-0046,2026-02-24,18,207.0,ecommerce,Salesforce
ORD-001959,CUST-0062,SKU-0012,2025-11-25,3,14.4,ecommerce,Salesforce
ORD-001960,CUST-0062,SKU-0055,2025-11-25,2,3.8,rep,SAP
ORD-001962,CUST-0062,SKU-0015,2025-11-25,2,13.0,ecommerce,Salesforce
ORD-001963,CUST-0062,SKU-0012,2025-11-25,16,76.8,ecommerce,Salesforce
ORD-001964,CUST-0062,SKU-0056,2026-01-20,5,57.5,ecommerce,Salesforce
ORD-001965,CUST-0062,SKU-0014,2026-01-20,11,60.5,ecommerce,Salesforce
ORD-001966,CUST-0062,SKU-0023,2026-01-20,1,13.5,ecommerce,Salesforce
ORD-001967,CUST-0062,SKU-0045,2026-01-20,11,71.5,rep,SAP
ORD-001968,CUST-0062,SKU-0014,2026-03-23,15,82.5,ecommerce,Salesforce
ORD-001972,CUST-0062,SKU-0055,2025-09-06,10,19.0,ecommerce,Salesforce
ORD-001973,CUST-0062,SKU-0037,2025-09-06,3,9.3,rep,SAP
ORD-001974,CUST-0062,SKU-0020,2025-09-06,19,266.0,rep,SAP
ORD-001975,CUST-0062,SKU-0049,2025-09-06,3,23.4,rep,SAP
ORD-001976,CUST-0063,SKU-0048,2026-04-02,5,31.0,ecommerce,Salesforce
ORD-001977,CUST-0063,SKU-0056,2026-04-02,17,195.5,rep,SAP
ORD-001978,CUST-0063,SKU-0057,2026-04-02,1,7.5,ecommerce,Salesforce
ORD-001979,CUST-0063,SKU-0011,2026-04-02,1,3.2,ecommerce,Salesforce
ORD-001980,CUST-0063,SKU-0056,2025-12-17,7,80.5,rep,SAP
ORD-001981,CUST-0063,SKU-0021,2025-12-17,7,50.4,rep,SAP
ORD-001983,CUST-0063,SKU-0043,2026-01-21,7,23.8,ecommerce,Salesforce
ORD-001984,CUST-0063,SKU-0015,2026-01-21,7,45.5,rep,SAP
ORD-001985,CUST-0063,SKU-0029,2026-01-21,4,9.2,rep,SAP
ORD-001986,CUST-0063,SKU-0056,2026-03-22,13,149.5,ecommerce,Salesforce
ORD-001987,CUST-0063,SKU-0015,2026-03-22,6,39.0,ecommerce,Salesforce
ORD-001988,CUST-0063,SKU-0015,2026-04-28,16,104.0,rep,SAP
ORD-001989,CUST-0063,SKU-0057,2026-01-16,17,127.5,ecommerce,Salesforce
ORD-001990,CUST-0063,SKU-0011,2026-01-16,1,3.2,ecommerce,Salesforce
ORD-001991,CUST-0063,SKU-0007,2026-01-16,12,26.4,ecommerce,Salesforce
ORD-001992,CUST-0063,SKU-0023,2026-01-16,8,108.0,rep,SAP
ORD-001994,CUST-0063,SKU-0016,2026-07-02,19,228.0,ecommerce,Salesforce
ORD-001995,CUST-0063,SKU-0011,2026-07-02,2,6.4,ecommerce,Salesforce
ORD-001998,CUST-0063,SKU-0002,2026-03-09,16,76.8,ecommerce,Salesforce
ORD-002000,CUST-0063,SKU-0018,2026-02-14,2,12.0,ecommerce,Salesforce
ORD-002001,CUST-0063,SKU-0011,2026-02-14,6,19.2,ecommerce,Salesforce
ORD-002002,CUST-0064,SKU-0008,2025-09-23,16,33.6,ecommerce,Salesforce
ORD-002004,CUST-0064,SKU-0056,2025-09-23,9,103.5,ecommerce,Salesforce
ORD-002006,CUST-0064,SKU-0021,2026-05-26,5,36.0,ecommerce,Salesforce
ORD-002007,CUST-0064,SKU-0045,2026-05-26,20,130.0,ecommerce,Salesforce
ORD-002008,CUST-0064,SKU-0045,2025-11-09,5,32.5,ecommerce,Salesforce
ORD-002009,CUST-0064,SKU-0019,2025-11-09,13,110.5,ecommerce,Salesforce
ORD-002011,CUST-0064,SKU-0040,2025-12-06,16,78.4,ecommerce,Salesforce
ORD-002012,CUST-0064,SKU-0037,2025-12-06,15,46.5,rep,SAP
ORD-002013,CUST-0064,SKU-0023,2025-12-19,17,229.5,rep,SAP
ORD-002014,CUST-0064,SKU-0017,2025-12-19,11,198.0,rep,SAP
ORD-002015,CUST-0064,SKU-0020,2025-12-19,11,154.0,rep,SAP
ORD-002016,CUST-0064,SKU-0028,2025-12-19,1,5.2,rep,SAP
ORD-002017,CUST-0064,SKU-0012,2025-12-19,4,19.2,ecommerce,Salesforce
ORD-002019,CUST-0064,SKU-0033,2026-01-31,7,31.5,ecommerce,Salesforce
ORD-002020,CUST-0064,SKU-0013,2026-01-31,12,34.8,ecommerce,Salesforce
ORD-002022,CUST-0064,SKU-0013,2026-05-22,4,11.6,ecommerce,Salesforce
ORD-002025,CUST-0064,SKU-0037,2026-05-22,16,49.6,ecommerce,Salesforce
ORD-002026,CUST-0064,SKU-0060,2026-01-07,10,45.0,ecommerce,Salesforce
ORD-002027,CUST-0064,SKU-0013,2026-06-07,5,14.5,ecommerce,Salesforce
ORD-002028,CUST-0065,SKU-0044,2026-02-23,7,62.3,ecommerce,Salesforce
ORD-002029,CUST-0065,SKU-0016,2026-02-23,13,156.0,ecommerce,Salesforce
ORD-002030,CUST-0065,SKU-0023,2026-07-17,11,148.5,ecommerce,Salesforce
ORD-002031,CUST-0065,SKU-0059,2026-07-17,20,40.0,ecommerce,Salesforce
ORD-002032,CUST-0065,SKU-0026,2026-01-06,3,18.6,rep,SAP
ORD-002033,CUST-0065,SKU-0003,2026-01-28,13,50.7,rep,SAP
ORD-002034,CUST-0065,SKU-0044,2026-01-28,6,53.4,rep,SAP
ORD-002035,CUST-0065,SKU-0049,2026-01-28,10,78.0,ecommerce,Salesforce
ORD-002037,CUST-0065,SKU-0059,2026-06-11,9,18.0,rep,SAP
ORD-002038,CUST-0065,SKU-0041,2026-06-11,17,76.5,ecommerce,Salesforce
ORD-002040,CUST-0065,SKU-0027,2026-06-11,19,79.8,ecommerce,Salesforce
ORD-002041,CUST-0065,SKU-0044,2026-08-04,17,151.3,rep,SAP
ORD-002042,CUST-0065,SKU-0043,2026-08-04,4,13.6,ecommerce,Salesforce
ORD-002044,CUST-0065,SKU-0024,2026-08-04,12,42.0,ecommerce,Salesforce
ORD-002045,CUST-0065,SKU-0003,2026-03-30,13,50.7,rep,SAP
ORD-002046,CUST-0065,SKU-0043,2026-03-30,1,3.4,ecommerce,Salesforce
ORD-002048,CUST-0065,SKU-0055,2026-03-30,9,17.1,ecommerce,Salesforce
ORD-002049,CUST-0065,SKU-0023,2026-03-30,15,202.5,rep,SAP
ORD-002052,CUST-0065,SKU-0034,2026-07-30,10,22.0,ecommerce,Salesforce
ORD-002054,CUST-0065,SKU-0057,2026-06-30,15,112.5,rep,SAP
ORD-002055,CUST-0065,SKU-0021,2026-06-30,1,7.2,ecommerce,Salesforce
ORD-002056,CUST-0065,SKU-0045,2026-06-30,18,117.0,ecommerce,Salesforce
ORD-002058,CUST-0066,SKU-0016,2026-02-26,11,132.0,ecommerce,Salesforce
ORD-002060,CUST-0066,SKU-0055,2026-02-26,2,3.8,ecommerce,Salesforce
ORD-002061,CUST-0066,SKU-0002,2026-02-26,16,76.8,ecommerce,Salesforce
ORD-002062,CUST-0066,SKU-0029,2025-11-27,7,16.1,ecommerce,Salesforce
ORD-002063,CUST-0066,SKU-0055,2025-11-27,20,38.0,ecommerce,Salesforce
ORD-002064,CUST-0066,SKU-0013,2026-05-18,14,40.6,ecommerce,Salesforce
ORD-002065,CUST-0066,SKU-0028,2026-05-18,12,62.4,rep,SAP
ORD-002068,CUST-0066,SKU-0033,2026-05-18,16,72.0,ecommerce,Salesforce
ORD-002069,CUST-0066,SKU-0046,2026-06-12,18,207.0,rep,SAP
ORD-002070,CUST-0066,SKU-0041,2026-06-12,20,90.0,ecommerce,Salesforce
ORD-002071,CUST-0066,SKU-0036,2025-09-09,2,6.6,rep,SAP
ORD-002072,CUST-0066,SKU-0005,2025-09-09,12,40.8,ecommerce,Salesforce
ORD-002073,CUST-0066,SKU-0047,2026-05-25,1,12.8,rep,SAP
ORD-002074,CUST-0066,SKU-0009,2026-05-25,13,123.5,ecommerce,Salesforce
ORD-002076,CUST-0066,SKU-0044,2026-03-03,19,169.1,ecommerce,Salesforce
ORD-002077,CUST-0066,SKU-0040,2026-03-03,4,19.6,rep,SAP
ORD-002078,CUST-0066,SKU-0022,2025-09-08,8,64.0,rep,SAP
ORD-002080,CUST-0066,SKU-0022,2025-09-08,3,24.0,ecommerce,Salesforce
ORD-002081,CUST-0066,SKU-0044,2025-09-08,13,115.7,rep,SAP
ORD-002082,CUST-0066,SKU-0016,2025-09-08,4,48.0,ecommerce,Salesforce
ORD-002083,CUST-0066,SKU-0023,2026-03-15,13,175.5,ecommerce,Salesforce
ORD-002084,CUST-0066,SKU-0003,2026-03-15,15,58.5,rep,SAP
ORD-002085,CUST-0066,SKU-0043,2026-03-15,2,6.8,ecommerce,Salesforce
ORD-002086,CUST-0067,SKU-0028,2026-05-04,1,5.2,rep,SAP
ORD-002087,CUST-0067,SKU-0013,2026-02-14,20,58.0,ecommerce,Salesforce
ORD-002088,CUST-0067,SKU-0059,2026-01-30,5,10.0,ecommerce,Salesforce
ORD-002089,CUST-0067,SKU-0024,2026-03-20,20,70.0,ecommerce,Salesforce
ORD-002090,CUST-0067,SKU-0008,2026-03-20,10,21.0,rep,SAP
ORD-002091,CUST-0067,SKU-0020,2026-07-22,16,224.0,ecommerce,Salesforce
ORD-002092,CUST-0067,SKU-0018,2026-07-22,18,108.0,rep,SAP
ORD-002095,CUST-0067,SKU-0059,2025-10-05,17,34.0,ecommerce,Salesforce
ORD-002096,CUST-0067,SKU-0037,2025-10-05,19,58.9,rep,SAP
ORD-002097,CUST-0067,SKU-0042,2025-10-05,7,50.4,ecommerce,Salesforce
ORD-002098,CUST-0067,SKU-0028,2025-11-16,13,67.6,ecommerce,Salesforce
ORD-002099,CUST-0067,SKU-0003,2025-11-16,18,70.2,ecommerce,Salesforce
ORD-002100,CUST-0067,SKU-0057,2025-11-16,2,15.0,ecommerce,Salesforce
ORD-002101,CUST-0067,SKU-0048,2025-09-21,19,117.8,ecommerce,Salesforce
ORD-002102,CUST-0067,SKU-0035,2025-09-21,1,2.3,ecommerce,Salesforce
ORD-002103,CUST-0067,SKU-0059,2025-09-21,14,28.0,rep,SAP
ORD-002104,CUST-0068,SKU-0002,2026-04-24,4,19.2,ecommerce,Salesforce
ORD-002105,CUST-0068,SKU-0015,2026-04-24,7,45.5,ecommerce,Salesforce
ORD-002106,CUST-0068,SKU-0041,2026-04-24,7,31.5,rep,SAP
ORD-002108,CUST-0068,SKU-0026,2025-12-01,2,12.4,ecommerce,Salesforce
ORD-002110,CUST-0068,SKU-0018,2025-12-01,1,6.0,ecommerce,Salesforce
ORD-002111,CUST-0068,SKU-0032,2025-12-27,9,32.4,ecommerce,Salesforce
ORD-002112,CUST-0068,SKU-0026,2025-12-27,8,49.6,ecommerce,Salesforce
ORD-002113,CUST-0068,SKU-0016,2025-10-27,9,108.0,rep,SAP
ORD-002114,CUST-0068,SKU-0040,2025-10-27,10,49.0,ecommerce,Salesforce
ORD-002115,CUST-0068,SKU-0041,2025-10-27,7,31.5,rep,SAP
ORD-002116,CUST-0068,SKU-0060,2025-10-27,2,9.0,ecommerce,Salesforce
ORD-002118,CUST-0068,SKU-0026,2025-12-08,15,93.0,ecommerce,Salesforce
ORD-002119,CUST-0068,SKU-0050,2025-12-08,7,24.5,rep,SAP
ORD-002120,CUST-0068,SKU-0002,2025-12-08,11,52.8,rep,SAP
ORD-002121,CUST-0068,SKU-0027,2025-12-08,2,8.4,ecommerce,Salesforce
ORD-002122,CUST-0068,SKU-0022,2026-01-03,11,88.0,ecommerce,Salesforce
ORD-002123,CUST-0068,SKU-0005,2026-01-03,8,27.2,ecommerce,Salesforce
ORD-002124,CUST-0068,SKU-0015,2026-01-03,4,26.0,ecommerce,Salesforce
ORD-002127,CUST-0068,SKU-0049,2026-05-24,2,15.6,ecommerce,Salesforce
ORD-002130,CUST-0069,SKU-0055,2026-04-07,18,34.2,rep,SAP
ORD-002131,CUST-0069,SKU-0037,2026-04-07,9,27.9,rep,SAP
ORD-002132,CUST-0069,SKU-0016,2026-04-07,2,24.0,ecommerce,Salesforce
ORD-002133,CUST-0069,SKU-0009,2026-05-11,12,114.0,ecommerce,Salesforce
